year,sex,name,n,rank,nation
2016,F,Kali,3,440,Northern Ireland
2016,F,Karis,3,440,Northern Ireland
2016,F,Katie-Rose,3,440,Northern Ireland
2016,F,Kimberley,3,440,Northern Ireland
2016,F,Kira,3,440,Northern Ireland
2016,F,Kitty,3,440,Northern Ireland
2016,F,Kora,3,440,Northern Ireland
2016,F,Laoise,3,440,Northern Ireland
2016,F,Leia,3,440,Northern Ireland
2016,F,Leona,3,440,Northern Ireland
2016,F,Lile,3,440,Northern Ireland
2016,F,Lily-Mai,3,440,Northern Ireland
2016,F,Macey,3,440,Northern Ireland
2016,F,Maisey,3,440,Northern Ireland
2016,F,Mallaidh,3,440,Northern Ireland
2016,F,Marcie,3,440,Northern Ireland
2016,F,Mariah,3,440,Northern Ireland
2016,F,Marley,3,440,Northern Ireland
2016,F,Meah,3,440,Northern Ireland
2016,F,Mena,3,440,Northern Ireland
2016,F,Miah,3,440,Northern Ireland
2016,F,Milana,3,440,Northern Ireland
2016,F,Milita,3,440,Northern Ireland
2016,F,Mollai,3,440,Northern Ireland
2016,F,Nainsi,3,440,Northern Ireland
2016,F,Natalie,3,440,Northern Ireland
2016,F,Nellie,3,440,Northern Ireland
2016,F,Nia,3,440,Northern Ireland
2016,F,Nova,3,440,Northern Ireland
2016,F,Nyah,3,440,Northern Ireland
2016,F,Olive,3,440,Northern Ireland
2016,F,Orna,3,440,Northern Ireland
2016,F,Patricia,3,440,Northern Ireland
2016,F,Paula,3,440,Northern Ireland
2016,F,Pearl,3,440,Northern Ireland
2016,F,Peggy,3,440,Northern Ireland
2016,F,Philippa,3,440,Northern Ireland
2016,F,Polly,3,440,Northern Ireland
2016,F,Raya,3,440,Northern Ireland
2016,F,Rhia,3,440,Northern Ireland
2016,F,Rihanna,3,440,Northern Ireland
2016,F,Rita,3,440,Northern Ireland
2016,F,Robin,3,440,Northern Ireland
2016,F,Roma,3,440,Northern Ireland
2016,F,Rosalie,3,440,Northern Ireland
2016,F,Rosanna,3,440,Northern Ireland
2016,F,Rubie,3,440,Northern Ireland
2016,F,Sadhbh,3,440,Northern Ireland
2016,F,Saffron,3,440,Northern Ireland
2016,F,Savanna,3,440,Northern Ireland
2016,F,Shauna,3,440,Northern Ireland
2016,F,Sierra,3,440,Northern Ireland
2016,F,Skyler,3,440,Northern Ireland
2016,F,Tierna,3,440,Northern Ireland
2016,F,Tori,3,440,Northern Ireland
2016,F,Urte,3,440,Northern Ireland
2016,F,Vivien,3,440,Northern Ireland
2016,F,Weronika,3,440,Northern Ireland
2016,F,Yara,3,440,Northern Ireland
2017,F,Emily,216,1,Northern Ireland
2017,F,Grace,202,2,Northern Ireland
2017,F,Olivia,179,3,Northern Ireland
2017,F,Isla,153,4,Northern Ireland
2017,F,Anna,142,5,Northern Ireland
2017,F,Sophie,132,6,Northern Ireland
2017,F,Ella,128,7,Northern Ireland
2017,F,Amelia,127,8,Northern Ireland
2017,F,Charlotte,124,9,Northern Ireland
2017,F,Sophia,121,10,Northern Ireland
2017,F,Lily,117,11,Northern Ireland
2017,F,Evie,114,12,Northern Ireland
2017,F,Ava,112,13,Northern Ireland
2017,F,Aoife,110,14,Northern Ireland
2017,F,Katie,109,15,Northern Ireland
2017,F,Lucy,108,16,Northern Ireland
2017,F,Erin,96,17,Northern Ireland
2017,F,Niamh,94,18,Northern Ireland
2017,F,Hannah,93,19,Northern Ireland
2017,F,Eva,91,20,Northern Ireland
2017,F,Cara,90,21,Northern Ireland
2017,F,Ellie,87,22,Northern Ireland
2017,F,Emma,87,22,Northern Ireland
2017,F,Annie,86,24,Northern Ireland
2017,F,Jessica,84,25,Northern Ireland
2017,F,Freya,82,26,Northern Ireland
2017,F,Ruby,81,27,Northern Ireland
2017,F,Chloe,76,28,Northern Ireland
2017,F,Molly,72,29,Northern Ireland
2017,F,Mia,66,30,Northern Ireland
2017,F,Aria,65,31,Northern Ireland
2017,F,Clara,64,32,Northern Ireland
2017,F,Fiadh,64,32,Northern Ireland
2017,F,Sarah,64,32,Northern Ireland
2017,F,Isabella,56,35,Northern Ireland
2017,F,Maisie,55,36,Northern Ireland
2017,F,Scarlett,55,36,Northern Ireland
2017,F,Georgia,53,38,Northern Ireland
2017,F,Holly,53,38,Northern Ireland
2017,F,Zara,53,38,Northern Ireland
2017,F,Willow,52,41,Northern Ireland
2017,F,Alice,51,42,Northern Ireland
2017,F,Poppy,50,43,Northern Ireland
2017,F,Meabh,47,44,Northern Ireland
2017,F,Phoebe,47,44,Northern Ireland
2017,F,Rose,47,44,Northern Ireland
2017,F,Leah,46,47,Northern Ireland
2017,F,Abigail,45,48,Northern Ireland
2017,F,Thea,44,49,Northern Ireland
2017,F,Clodagh,43,50,Northern Ireland
2017,F,Sofia,43,50,Northern Ireland
2017,F,Mollie,42,52,Northern Ireland
2017,F,Sienna,42,52,Northern Ireland
2017,F,Faye,41,54,Northern Ireland
2017,F,Harper,41,54,Northern Ireland
2017,F,Bella,40,56,Northern Ireland
2017,F,Cora,40,56,Northern Ireland
2017,F,Daisy,40,56,Northern Ireland
2017,F,Eabha,40,56,Northern Ireland
2017,F,Hollie,39,60,Northern Ireland
2017,F,Mya,39,60,Northern Ireland
2017,F,Eimear,38,62,Northern Ireland
2017,F,Heidi,38,62,Northern Ireland
2017,F,Caoimhe,37,64,Northern Ireland
2017,F,Faith,37,64,Northern Ireland
2017,F,Ivy,37,64,Northern Ireland
2017,F,Amber,36,67,Northern Ireland
2017,F,Caitlin,36,67,Northern Ireland
2017,F,Layla,36,67,Northern Ireland
2017,F,Connie,35,70,Northern Ireland
2017,F,Rosie,33,71,Northern Ireland
2017,F,Gracie,32,72,Northern Ireland
2017,F,Maria,32,72,Northern Ireland
2017,F,Abbie,31,74,Northern Ireland
2017,F,Darcy,31,74,Northern Ireland
2017,F,Saoirse,31,74,Northern Ireland
2017,F,Aoibheann,30,77,Northern Ireland
2017,F,Madison,30,77,Northern Ireland
2017,F,Penny,30,77,Northern Ireland
2017,F,Rebecca,30,77,Northern Ireland
2017,F,Robyn,30,77,Northern Ireland
2017,F,Rosa,30,77,Northern Ireland
2017,F,Zoe,30,77,Northern Ireland
2017,F,Emilia,29,84,Northern Ireland
2017,F,Cassie,28,85,Northern Ireland
2017,F,Elsie,28,85,Northern Ireland
2017,F,Amy,27,87,Northern Ireland
2017,F,Eve,26,88,Northern Ireland
2017,F,Sadie,26,88,Northern Ireland
2017,F,Roise,25,90,Northern Ireland
2017,F,Aimee,24,91,Northern Ireland
2017,F,Esme,24,91,Northern Ireland
2017,F,Farrah,24,91,Northern Ireland
2017,F,Lara,24,91,Northern Ireland
2017,F,Matilda,24,91,Northern Ireland
2017,F,Megan,24,91,Northern Ireland
2017,F,Orlaith,24,91,Northern Ireland
2017,F,Rachel,24,91,Northern Ireland
2017,F,Eden,23,99,Northern Ireland
2017,F,Lauren,23,99,Northern Ireland
2017,F,Maya,23,99,Northern Ireland
2017,F,Paige,23,99,Northern Ireland
2017,F,Aine,22,103,Northern Ireland
2017,F,Annabelle,22,103,Northern Ireland
2017,F,Aoibhe,22,103,Northern Ireland
2017,F,Beth,22,103,Northern Ireland
2017,F,Darcie,22,103,Northern Ireland
2017,F,Ellen,22,103,Northern Ireland
2017,F,Nancy,22,103,Northern Ireland
2017,F,Elizabeth,21,110,Northern Ireland
2017,F,Lacey,21,110,Northern Ireland
2017,F,Lilly,21,110,Northern Ireland
2017,F,Lola,21,110,Northern Ireland
2017,F,Lottie,21,110,Northern Ireland
2017,F,Martha,21,110,Northern Ireland
2017,F,Myla,21,110,Northern Ireland
2017,F,Pippa,21,110,Northern Ireland
2017,F,Bonnie,20,118,Northern Ireland
2017,F,Lydia,20,118,Northern Ireland
2017,F,Orla,20,118,Northern Ireland
2017,F,Savannah,20,118,Northern Ireland
2017,F,Autumn,19,122,Northern Ireland
2017,F,Elena,19,122,Northern Ireland
2017,F,Fianna,19,122,Northern Ireland
2017,F,Harriet,19,122,Northern Ireland
2017,F,Kate,19,122,Northern Ireland
2017,F,Lucia,19,122,Northern Ireland
2017,F,Mary,19,122,Northern Ireland
2017,F,Mila,19,122,Northern Ireland
2017,F,Alexa,18,130,Northern Ireland
2017,F,Bethany,18,130,Northern Ireland
2017,F,Caragh,18,130,Northern Ireland
2017,F,Lyla,18,130,Northern Ireland
2017,F,Alexis,17,134,Northern Ireland
2017,F,Jasmine,17,134,Northern Ireland
2017,F,Jessie,17,134,Northern Ireland
2017,F,Julia,17,134,Northern Ireland
2017,F,Lena,17,134,Northern Ireland
2017,F,Lexi,17,134,Northern Ireland
2017,F,Nina,17,134,Northern Ireland
2017,F,Penelope,17,134,Northern Ireland
2017,F,Victoria,17,134,Northern Ireland
2017,F,Alexandra,16,143,Northern Ireland
2017,F,Cadhla,16,143,Northern Ireland
2017,F,Casey,16,143,Northern Ireland
2017,F,Kayla,16,143,Northern Ireland
2017,F,Maggie,16,143,Northern Ireland
2017,F,Nevaeh,16,143,Northern Ireland
2017,F,Violet,16,143,Northern Ireland
2017,F,Aaliyah,15,150,Northern Ireland
2017,F,Aurora,15,150,Northern Ireland
2017,F,Evelyn,15,150,Northern Ireland
2017,F,Lana,15,150,Northern Ireland
2017,F,Arianna,14,154,Northern Ireland
2017,F,Brooke,14,154,Northern Ireland
2017,F,Cliodhna,14,154,Northern Ireland
2017,F,Eliza,14,154,Northern Ireland
2017,F,Eloise,14,154,Northern Ireland
2017,F,Emilie,14,154,Northern Ireland
2017,F,Imogen,14,154,Northern Ireland
2017,F,Maddison,14,154,Northern Ireland
2017,F,Maeve,14,154,Northern Ireland
2017,F,Tilly,14,154,Northern Ireland
2017,F,Alannah,13,164,Northern Ireland
2017,F,Catherine,13,164,Northern Ireland
2017,F,Ciara,13,164,Northern Ireland
2017,F,Eireann,13,164,Northern Ireland
2017,F,Florence,13,164,Northern Ireland
2017,F,Isabelle,13,164,Northern Ireland
2017,F,Maja,13,164,Northern Ireland
2017,F,Millie,13,164,Northern Ireland
2017,F,Saorlaith,13,164,Northern Ireland
2017,F,Zuzanna,13,164,Northern Ireland
2017,F,Arya,12,174,Northern Ireland
2017,F,Hanna,12,174,Northern Ireland
2017,F,Kara,12,174,Northern Ireland
2017,F,Naomi,12,174,Northern Ireland
2017,F,Riley,12,174,Northern Ireland
2017,F,Summer,12,174,Northern Ireland
2017,F,Alanna,11,180,Northern Ireland
2017,F,Alicia,11,180,Northern Ireland
2017,F,Alyssa,11,180,Northern Ireland
2017,F,Aoibhinn,11,180,Northern Ireland
2017,F,Hallie,11,180,Northern Ireland
2017,F,Kyla,11,180,Northern Ireland
2017,F,Lilah,11,180,Northern Ireland
2017,F,Lillie,11,180,Northern Ireland
2017,F,Quinn,11,180,Northern Ireland
2017,F,Rebekah,11,180,Northern Ireland
2017,F,Ada,10,190,Northern Ireland
2017,F,Alana,10,190,Northern Ireland
2017,F,Amelia-Rose,10,190,Northern Ireland
2017,F,Ariana,10,190,Northern Ireland
2017,F,Callie,10,190,Northern Ireland
2017,F,Cliona,10,190,Northern Ireland
2017,F,Ella-Rose,10,190,Northern Ireland
2017,F,Emelia,10,190,Northern Ireland
2017,F,Harley,10,190,Northern Ireland
2017,F,Hayley,10,190,Northern Ireland
2017,F,Meghan,10,190,Northern Ireland
2017,F,Nora,10,190,Northern Ireland
2017,F,Rionach,10,190,Northern Ireland
2017,F,Roisin,10,190,Northern Ireland
2017,F,Sara,10,190,Northern Ireland
2017,F,Shannon,10,190,Northern Ireland
2017,F,Abby,9,206,Northern Ireland
2017,F,Ana,9,206,Northern Ireland
2017,F,Ayda,9,206,Northern Ireland
2017,F,Blathnaid,9,206,Northern Ireland
2017,F,Khloe,9,206,Northern Ireland
2017,F,Libby,9,206,Northern Ireland
2017,F,Luna,9,206,Northern Ireland
2017,F,Nadia,9,206,Northern Ireland
2017,F,Polly,9,206,Northern Ireland
2017,F,Alesha,8,215,Northern Ireland
2017,F,Amira,8,215,Northern Ireland
2017,F,Darcey,8,215,Northern Ireland
2017,F,Dearbhla,8,215,Northern Ireland
2017,F,Eleanor,8,215,Northern Ireland
2017,F,Enya,8,215,Northern Ireland
2017,F,Farah,8,215,Northern Ireland
2017,F,Georgie,8,215,Northern Ireland
2017,F,Indie,8,215,Northern Ireland
2017,F,Isabel,8,215,Northern Ireland
2017,F,Jorgie,8,215,Northern Ireland
2017,F,Joy,8,215,Northern Ireland
2017,F,Katelyn,8,215,Northern Ireland
2017,F,Laura,8,215,Northern Ireland
2017,F,Lila,8,215,Northern Ireland
2017,F,Lily-Rose,8,215,Northern Ireland
2017,F,Muireann,8,215,Northern Ireland
2017,F,Naoise,8,215,Northern Ireland
2017,F,Norah,8,215,Northern Ireland
2017,F,Radha,8,215,Northern Ireland
2017,F,Rhea,8,215,Northern Ireland
2017,F,Ria,8,215,Northern Ireland
2017,F,Riona,8,215,Northern Ireland
2017,F,Skye,8,215,Northern Ireland
2017,F,Addison,7,239,Northern Ireland
2017,F,Ayla,7,239,Northern Ireland
2017,F,Blaithin,7,239,Northern Ireland
2017,F,Bronagh,7,239,Northern Ireland
2017,F,Edie,7,239,Northern Ireland
2017,F,Eibhlin,7,239,Northern Ireland
2017,F,Eilis,7,239,Northern Ireland
2017,F,Emer,7,239,Northern Ireland
2017,F,Esmae,7,239,Northern Ireland
2017,F,Francesca,7,239,Northern Ireland
2017,F,Hope,7,239,Northern Ireland
2017,F,Kaitlyn,7,239,Northern Ireland
2017,F,Keeva,7,239,Northern Ireland
2017,F,Lois,7,239,Northern Ireland
2017,F,Lucie,7,239,Northern Ireland
2017,F,Macy,7,239,Northern Ireland
2017,F,Maia,7,239,Northern Ireland
2017,F,Peyton,7,239,Northern Ireland
2017,F,Piper,7,239,Northern Ireland
2017,F,Rioghnach,7,239,Northern Ireland
2017,F,Samantha,7,239,Northern Ireland
2017,F,Saorla,7,239,Northern Ireland
2017,F,Siofra,7,239,Northern Ireland
2017,F,Tara,7,239,Northern Ireland
2017,F,Amelie,6,263,Northern Ireland
2017,F,April,6,263,Northern Ireland
2017,F,Beatrix,6,263,Northern Ireland
2017,F,Bria,6,263,Northern Ireland
2017,F,Eadaoin,6,263,Northern Ireland
2017,F,Edith,6,263,Northern Ireland
2017,F,Elise,6,263,Northern Ireland
2017,F,Elle,6,263,Northern Ireland
2017,F,Esmee,6,263,Northern Ireland
2017,F,Fia,6,263,Northern Ireland
2017,F,Grainne,6,263,Northern Ireland
2017,F,Isla-Rose,6,263,Northern Ireland
2017,F,Jenna,6,263,Northern Ireland
2017,F,Jorja,6,263,Northern Ireland
2017,F,Kathryn,6,263,Northern Ireland
2017,F,Keira,6,263,Northern Ireland
2017,F,Keziah,6,263,Northern Ireland
2017,F,Louisa,6,263,Northern Ireland
2017,F,Mary-Kate,6,263,Northern Ireland
2017,F,Miley,6,263,Northern Ireland
2017,F,Minnie,6,263,Northern Ireland
2017,F,Natalia,6,263,Northern Ireland
2017,F,Nia,6,263,Northern Ireland
2017,F,Olive,6,263,Northern Ireland
2017,F,Olivia-Rose,6,263,Northern Ireland
2017,F,Phoenix,6,263,Northern Ireland
2017,F,Priya,6,263,Northern Ireland
2017,F,Reeva,6,263,Northern Ireland
2017,F,Sapphire,6,263,Northern Ireland
2017,F,Shania,6,263,Northern Ireland
2017,F,Stella,6,263,Northern Ireland
2017,F,Taylor,6,263,Northern Ireland
2017,F,Zoey,6,263,Northern Ireland
2017,F,Aela,5,296,Northern Ireland
2017,F,Aisling,5,296,Northern Ireland
2017,F,Alex,5,296,Northern Ireland
2017,F,Alicja,5,296,Northern Ireland
2017,F,Alisha,5,296,Northern Ireland
2017,F,Alivia,5,296,Northern Ireland
2017,F,Aliyah,5,296,Northern Ireland
2017,F,Allie,5,296,Northern Ireland
2017,F,Amirah,5,296,Northern Ireland
2017,F,Aoibh,5,296,Northern Ireland
2017,F,Arabella,5,296,Northern Ireland
2017,F,Aubree,5,296,Northern Ireland
2017,F,Bridget,5,296,Northern Ireland
2017,F,Cait,5,296,Northern Ireland
2017,F,Carla,5,296,Northern Ireland
2017,F,Carly,5,296,Northern Ireland
2017,F,Cerys,5,296,Northern Ireland
2017,F,Claragh,5,296,Northern Ireland
2017,F,Claudia,5,296,Northern Ireland
2017,F,Darci,5,296,Northern Ireland
2017,F,Dearbhaile,5,296,Northern Ireland
2017,F,Eimile,5,296,Northern Ireland
2017,F,Eirinn,5,296,Northern Ireland
2017,F,Eliana,5,296,Northern Ireland
2017,F,Ellie-Mae,5,296,Northern Ireland
2017,F,Emmie,5,296,Northern Ireland
2017,F,Gabriele,5,296,Northern Ireland
2017,F,Halle,5,296,Northern Ireland
2017,F,Harlee,5,296,Northern Ireland
2017,F,Iona,5,296,Northern Ireland
2017,F,Jade,5,296,Northern Ireland
2017,F,Kaia,5,296,Northern Ireland
2017,F,Katie-Rose,5,296,Northern Ireland
2017,F,Kaylee,5,296,Northern Ireland
2017,F,Keeley,5,296,Northern Ireland
2017,F,Kelsie,5,296,Northern Ireland
2017,F,Kiara,5,296,Northern Ireland
2017,F,Lailah,5,296,Northern Ireland
2017,F,Lexie,5,296,Northern Ireland
2017,F,Liliana,5,296,Northern Ireland
2017,F,Lily-May,5,296,Northern Ireland
2017,F,Louise,5,296,Northern Ireland
2017,F,Maddie,5,296,Northern Ireland
2017,F,Maisy,5,296,Northern Ireland
2017,F,Mallaidh,5,296,Northern Ireland
2017,F,Margaret,5,296,Northern Ireland
2017,F,Marie,5,296,Northern Ireland
2017,F,Meadow,5,296,Northern Ireland
2017,F,Michaela,5,296,Northern Ireland
2017,F,Nicole,5,296,Northern Ireland
2017,F,Nyla,5,296,Northern Ireland
2017,F,Oliwia,5,296,Northern Ireland
2017,F,Poppie,5,296,Northern Ireland
2017,F,Rowan,5,296,Northern Ireland
2017,F,Rua,5,296,Northern Ireland
2017,F,Sorcha,5,296,Northern Ireland
2017,F,Tess,5,296,Northern Ireland
2017,F,Tillie,5,296,Northern Ireland
2017,F,Yasmin,5,296,Northern Ireland
2017,F,Adah,4,355,Northern Ireland
2017,F,Aisha,4,355,Northern Ireland
2017,F,Aislinn,4,355,Northern Ireland
2017,F,Alba,4,355,Northern Ireland
2017,F,Alessia,4,355,Northern Ireland
2017,F,Alia,4,355,Northern Ireland
2017,F,Alisa,4,355,Northern Ireland
2017,F,Amanda,4,355,Northern Ireland
2017,F,Andrea,4,355,Northern Ireland
2017,F,Angel,4,355,Northern Ireland
2017,F,Annabel,4,355,Northern Ireland
2017,F,Aoibhin,4,355,Northern Ireland
2017,F,Ariella,4,355,Northern Ireland
2017,F,Bella-Rose,4,355,Northern Ireland
2017,F,Blake,4,355,Northern Ireland
2017,F,Brianna,4,355,Northern Ireland
2017,F,Charlie,4,355,Northern Ireland
2017,F,Cleo,4,355,Northern Ireland
2017,F,Dakota,4,355,Northern Ireland
2017,F,Darla,4,355,Northern Ireland
2017,F,Delilah,4,355,Northern Ireland
2017,F,Diana,4,355,Northern Ireland
2017,F,Emmy,4,355,Northern Ireland
2017,F,Erica,4,355,Northern Ireland
2017,F,Erika,4,355,Northern Ireland
2017,F,Erin-Rose,4,355,Northern Ireland
2017,F,Esther,4,355,Northern Ireland
2017,F,Frankie,4,355,Northern Ireland
2017,F,Gabriela,4,355,Northern Ireland
2017,F,Gabriella,4,355,Northern Ireland
2017,F,Hailey,4,355,Northern Ireland
2017,F,Harleigh,4,355,Northern Ireland
2017,F,Iris,4,355,Northern Ireland
2017,F,Izabella,4,355,Northern Ireland
2017,F,Jenny,4,355,Northern Ireland
2017,F,Jodi,4,355,Northern Ireland
2017,F,Josephine,4,355,Northern Ireland
2017,F,Juliet,4,355,Northern Ireland
2017,F,Katherine,4,355,Northern Ireland
2017,F,Kaya,4,355,Northern Ireland
2017,F,Kayleigh,4,355,Northern Ireland
2017,F,Khaleesi,4,355,Northern Ireland
2017,F,Kyra,4,355,Northern Ireland
2017,F,Laila,4,355,Northern Ireland
2017,F,Laney,4,355,Northern Ireland
2017,F,Leela,4,355,Northern Ireland
2017,F,Leia,4,355,Northern Ireland
2017,F,Leila,4,355,Northern Ireland
2017,F,Lilia,4,355,Northern Ireland
2017,F,Lilianna,4,355,Northern Ireland
2017,F,Lilyanna,4,355,Northern Ireland
2017,F,Macie,4,355,Northern Ireland
2017,F,Maisey,4,355,Northern Ireland
2017,F,Marnie,4,355,Northern Ireland
2017,F,May,4,355,Northern Ireland
2017,F,Meadhbh,4,355,Northern Ireland
2017,F,Meah,4,355,Northern Ireland
2017,F,Melissa,4,355,Northern Ireland
2017,F,Milana,4,355,Northern Ireland
2017,F,Natasha,4,355,Northern Ireland
2017,F,Neve,4,355,Northern Ireland
2017,F,Payton,4,355,Northern Ireland
2017,F,Pennie,4,355,Northern Ireland
2017,F,Perrie,4,355,Northern Ireland
2017,F,Pixie,4,355,Northern Ireland
2017,F,Portia,4,355,Northern Ireland
2017,F,Pyper,4,355,Northern Ireland
2017,F,Rebeca,4,355,Northern Ireland
2017,F,Renae,4,355,Northern Ireland
2017,F,Shona,4,355,Northern Ireland
2017,F,Sierra,4,355,Northern Ireland
2017,F,Skylar,4,355,Northern Ireland
2017,F,Sophia-Rose,4,355,Northern Ireland
2017,F,Tabitha,4,355,Northern Ireland
2017,F,Teagan,4,355,Northern Ireland
2017,F,Tia,4,355,Northern Ireland
2017,F,Yara,4,355,Northern Ireland
2017,F,Abbey,3,432,Northern Ireland
2017,F,Abi,3,432,Northern Ireland
2017,F,Aibhlinn,3,432,Northern Ireland
2017,F,Aideen,3,432,Northern Ireland
2017,F,Aila,3,432,Northern Ireland
2017,F,Ailbhe,3,432,Northern Ireland
2017,F,Aleigha,3,432,Northern Ireland
2017,F,Amara,3,432,Northern Ireland
2017,F,Amarah,3,432,Northern Ireland
2017,F,Amber-Rose,3,432,Northern Ireland
2017,F,Anastasia,3,432,Northern Ireland
2017,F,Angelina,3,432,Northern Ireland
2017,F,Annabella,3,432,Northern Ireland
2017,F,Ariah,3,432,Northern Ireland
2017,F,Aryia,3,432,Northern Ireland
2017,F,Ashley,3,432,Northern Ireland
2017,F,Ashlynn,3,432,Northern Ireland
2017,F,Aubrey,3,432,Northern Ireland
2017,F,Ava-Rose,3,432,Northern Ireland
2017,F,Aya,3,432,Northern Ireland
2017,F,Beatriz,3,432,Northern Ireland
2017,F,Bebhinn,3,432,Northern Ireland
2017,F,Beibhinn,3,432,Northern Ireland
2017,F,Bobbi,3,432,Northern Ireland
2017,F,Brooklyn,3,432,Northern Ireland
2017,F,Caila,3,432,Northern Ireland
2017,F,Caileigh,3,432,Northern Ireland
2017,F,Cali,3,432,Northern Ireland
2017,F,Carragh,3,432,Northern Ireland
2017,F,Carys,3,432,Northern Ireland
2017,F,Ceala,3,432,Northern Ireland
2017,F,Charis,3,432,Northern Ireland
2017,F,Claire,3,432,Northern Ireland
2017,F,Constance,3,432,Northern Ireland
2017,F,Coragh,3,432,Northern Ireland
2017,F,Courtney,3,432,Northern Ireland
2017,F,Cristina,3,432,Northern Ireland
2017,F,Cuisle,3,432,Northern Ireland
2017,F,Cushla,3,432,Northern Ireland
2017,F,Daire,3,432,Northern Ireland
2017,F,Danielle,3,432,Northern Ireland
2017,F,Danni,3,432,Northern Ireland
2017,F,Daria,3,432,Northern Ireland
2017,F,Demi,3,432,Northern Ireland
2017,F,Elaina,3,432,Northern Ireland
2017,F,Ella-Mae,3,432,Northern Ireland
2017,F,Ellie-Rose,3,432,Northern Ireland
2017,F,Elodie,3,432,Northern Ireland
2017,F,Elora,3,432,Northern Ireland
2017,F,Elsa,3,432,Northern Ireland
2017,F,Fiona,3,432,Northern Ireland
2017,F,Fionnuala,3,432,Northern Ireland
2017,F,Frances,3,432,Northern Ireland
2017,F,Gabrielle,3,432,Northern Ireland
2017,F,Georgia-Mae,3,432,Northern Ireland
2017,F,Gia,3,432,Northern Ireland
2017,F,Gracie-Mae,3,432,Northern Ireland
2017,F,Helena,3,432,Northern Ireland
2017,F,Ide,3,432,Northern Ireland
2017,F,Ivana,3,432,Northern Ireland
2017,F,Jane,3,432,Northern Ireland
2017,F,Jemima,3,432,Northern Ireland
2017,F,Joni,3,432,Northern Ireland
2017,F,Kacie,3,432,Northern Ireland
2017,F,Kady,3,432,Northern Ireland
2017,F,Kaila,3,432,Northern Ireland
2017,F,Kaiya,3,432,Northern Ireland
2017,F,Kaja,3,432,Northern Ireland
2017,F,Kaley,3,432,Northern Ireland
2017,F,Kiana,3,432,Northern Ireland
2017,F,Kira,3,432,Northern Ireland
2017,F,Kora,3,432,Northern Ireland
2017,F,Lainey,3,432,Northern Ireland
2017,F,Lanna,3,432,Northern Ireland
2017,F,Layla-Rose,3,432,Northern Ireland
2017,F,Leigha,3,432,Northern Ireland
2017,F,Lia,3,432,Northern Ireland
2017,F,Liana,3,432,Northern Ireland
2017,F,Lile,3,432,Northern Ireland
2017,F,Livia,3,432,Northern Ireland
2017,F,Mabel,3,432,Northern Ireland
2017,F,Maci,3,432,Northern Ireland
2017,F,Madeleine,3,432,Northern Ireland
2017,F,Maebh,3,432,Northern Ireland
2017,F,Mairead,3,432,Northern Ireland
2017,F,Margot,3,432,Northern Ireland
2017,F,Marley,3,432,Northern Ireland
2017,F,Maryam,3,432,Northern Ireland
2017,F,Meredith,3,432,Northern Ireland
2017,F,Migle,3,432,Northern Ireland
2017,F,Mischa,3,432,Northern Ireland
2017,F,Miya,3,432,Northern Ireland
2017,F,Mollai,3,432,Northern Ireland
